hi,slug,peakIndex,peaked,issuesOpenedUpToPeak,demandUpToPeak,commitsUpToPeak,issuesClosedUpToPeak,lastOpen,lastClosed,lastCommit,openedPostLastCommit,downloadsUpTo,archived,starsUpTo,contributorsUpTo,versionsUpTo,age,dead,dateOfPeak,size,downloadsAtPeak,monSinceLastOpIssue,archivedSince,monSinceLastCommOrClosedIssue,monSinceLastComm,monSinceLastClosedIss
0,heroku/heroku-apps,37,TRUE,42,TRUE,521,15,2018-04,2017-11,2015-01,4,192064,0,21,230,0,67,FALSE,2018-03,1385,NA,1,0,0,0,3
0,noelboss/featherlight,-1,FALSE,203,TRUE,182,138,2020-11,2020-11,2015-01,1,74205,0,2059,294,17,56,FALSE,,1878,NA,0,0,0,0,0
0,paliari/v-autocomplete,-1,FALSE,37,TRUE,173,16,2020-10,2018-01,2015-01,20,24675,0,342,0,29,44,FALSE,,1241,NA,0,0,0,0,1
0,jm-david/emoji-mart-vue,-1,FALSE,0,FALSE,28,0,2020-12,2018-12,2015-01,17,10283,0,576,0,10,42,FALSE,,53439,NA,36,0,0,0,36
0,davidwood/hapi-set-header,48,TRUE,0,FALSE,8,0,2015-01,2015-01,2015-01,0,160984,0,0,8,0,58,FALSE,2019-02,5,NA,47,0,34,34,47
0,xupit3r/wuzzy,-1,FALSE,0,FALSE,3,0,2019-07,2019-07,2015-01,1,32673,0,31,21,1,68,FALSE,,737,NA,47,0,26,26,47
0,node-ebml/node-ebml,-1,FALSE,14,TRUE,157,6,2020-04,2018-09,2015-01,10,91283,0,89,45,10,68,FALSE,,4508,NA,2,0,0,0,2
0,Microsoft/semver-umd,-1,FALSE,0,FALSE,0,0,2015-01,2015-01,2015-01,0,0,0,2,0,0,17,FALSE,,418,NA,47,0,47,47,47
0,greenkeeperio/monorepo-definitions,44,TRUE,5,TRUE,47,5,2018-06,2018-06,2015-01,1,51652,0,9,0,10,30,FALSE,2018-10,178,NA,3,0,0,0,3
0,diegohaz/redux-saga-thunk,-1,FALSE,16,TRUE,0,11,2018-08,2018-10,2015-01,0,115238,0,224,0,11,43,FALSE,,1985,NA,1,0,1,43,1
0,umijs/launch-editor,-1,FALSE,0,FALSE,0,0,2020-05,2015-01,2015-01,2,0,0,19,0,0,13,FALSE,,195,NA,43,0,43,43,43
0,niksmr/vue-masked-input,-1,FALSE,41,TRUE,48,17,2020-10,2018-01,2015-01,13,81798,0,448,0,26,45,FALSE,,1490,NA,0,0,6,13,6
0,Andifeind/grunt-json,24,TRUE,1,TRUE,28,2,2016-02,2016-02,2015-01,1,57734,0,23,26,3,68,FALSE,2017-02,3514,NA,10,0,10,10,10
0,Tabcorp/redis-rate-limiter,-1,FALSE,1,TRUE,36,0,2018-01,2015-01,2015-01,2,55830,0,56,15,3,68,FALSE,,279,NA,1,0,2,2,23
-3,https://git.rootprojects.org/root/greenlock-express.js,-1,FALSE,0,FALSE,0,0,2015-01,2015-01,2015-01,0,0,0,-1,0,0,45,FALSE,,279,NA,23,0,23,23,23
0,Wandalen/wCloner,-1,FALSE,0,FALSE,0,0,2015-01,2015-01,2015-01,0,0,0,0,0,0,44,FALSE,,443,NA,23,0,23,23,23
0,timurtu/bootstrap-components,26,TRUE,2,TRUE,105,0,2018-03,2015-01,2015-01,2,138845,0,0,0,275,46,FALSE,2017-04,292,NA,0,0,0,0,25
0,williamkapke/extensions,-1,FALSE,0,FALSE,8,0,2015-01,2015-01,2015-01,0,165054,0,8,27,5,67,FALSE,,32,NA,25,0,9,9,25
0,miaowing/schedule,-1,FALSE,0,FALSE,0,0,2020-11,2019-07,2015-01,12,0,0,400,0,0,28,FALSE,,355,NA,25,0,25,25,25
0,pgilad/unquoted-property-validator,-1,FALSE,0,FALSE,2,0,2015-01,2015-01,2015-01,0,114188,0,5,11,0,68,FALSE,,24,NA,25,0,20,20,25
0,chad3814/node-hashtable,28,TRUE,20,TRUE,12,10,2019-11,2018-05,2015-01,2,121855,0,103,24,0,68,FALSE,2017-06,62,NA,0,0,3,3,13
0,naholyr/js-php-unserialize,-1,FALSE,5,TRUE,5,2,2017-05,2016-08,2015-01,2,88084,0,122,9,0,68,FALSE,,19,NA,0,0,9,9,9
0,IanLunn/Hover,-1,FALSE,45,TRUE,61,40,2020-05,2020-05,2015-01,1,33229,0,26165,75,5,68,FALSE,,984,NA,2,0,1,1,2
0,webex/webex-js-sdk/tree/master/packages/node_modules/@webex/common,-1,FALSE,0,FALSE,0,0,2015-01,2015-01,2015-01,0,0,0,134,0,0,17,FALSE,,130523,NA,27,0,27,27,27
0,biesbjerg/ngx-translate-extract-marker,-1,FALSE,1,TRUE,5,0,2020-05,2020-04,2015-01,1,33529,0,7,0,4,16,FALSE,,403,NA,0,0,4,4,58
0,eivindfjeldstad/imagemagick-stream,-1,FALSE,15,TRUE,42,7,2018-08,2017-11,2015-01,3,244624,0,91,60,6,68,FALSE,,68,NA,16,0,10,10,25
0,miherlosev/json-hammerhead,-1,FALSE,1,TRUE,10,1,2019-03,2019-03,2015-01,1,458584,0,0,0,3,21,FALSE,,12,NA,7,0,7,7,7
0,jviotti/inquirer-dynamic-list,46,TRUE,0,FALSE,0,0,2015-01,2015-01,2015-01,0,154588,0,2,0,0,60,FALSE,2018-12,136,NA,45,0,45,45,45
0,jalba/find-package,-1,FALSE,0,FALSE,6,0,2015-01,2015-01,2015-01,0,79449,0,2,1,1,65,FALSE,,6,NA,45,0,10,10,45
0,remixz/canvas-to-blob,-1,FALSE,0,FALSE,0,0,2019-07,2015-01,2015-01,1,145755,0,7,3,0,68,FALSE,,7,NA,45,0,45,45,45
0,callumacrae/rev-del,-1,FALSE,10,TRUE,37,4,2018-11,2017-03,2015-01,3,210392,0,35,15,7,68,FALSE,,24,NA,0,0,12,12,20
0,mapbox/node-srs,20,TRUE,4,TRUE,67,3,2016-08,2016-03,2015-01,2,87533,0,43,192,7,68,FALSE,2016-10,3422,NA,1,0,0,0,5
0,microlinkhq/html-get,-1,FALSE,0,FALSE,0,0,2020-12,2020-12,2015-01,1,0,0,50,0,0,30,FALSE,,2329,NA,19,0,19,19,19
0,vaadin/vaadin-login,-1,FALSE,0,FALSE,0,0,2020-12,2020-12,2015-01,1,0,0,11,0,0,23,FALSE,,3160,NA,19,0,19,19,19
0,msgpack/msgpack-javascript,-1,FALSE,0,FALSE,1,0,2020-12,2020-10,2015-01,3,0,0,971,11,0,17,FALSE,,3303,NA,19,0,12,12,19
-3,npm/ataman11/react-native-watch-connectivity-hive,45,TRUE,0,FALSE,0,0,2015-01,2015-01,2015-01,0,45756,0,0,0,5,30,FALSE,2018-11,3303,NA,44,0,44,44,44
0,brownieboy/es6bindall,-1,FALSE,0,FALSE,26,0,2015-01,2015-01,2015-01,0,126703,0,9,22,7,61,FALSE,,47,NA,44,0,19,19,44
0,shakyshane/gulp-svg-sprites,-1,FALSE,33,TRUE,50,25,2020-11,2017-06,2015-01,17,224283,0,334,93,10,68,FALSE,,252,NA,8,0,15,15,16
0,joegoldbeck/mongoose-encryption,-1,FALSE,61,TRUE,101,42,2020-10,2020-11,2015-01,0,159881,0,203,83,17,68,FALSE,,350,NA,2,0,2,3,2
0,xmpp-ftw/xmpp-ftw,11,TRUE,8,TRUE,37,5,2017-08,2017-08,2015-01,1,151105,0,256,545,5,68,FALSE,2015-12,8411,NA,4,0,0,0,1
0,OpenZeppelin/openzeppelin-test-helpers,-1,FALSE,0,FALSE,0,0,2020-12,2020-12,2015-01,1,0,0,357,0,0,22,FALSE,,3089,NA,10,0,10,10,10
0,sh33dafi/jest-sonar,-1,FALSE,0,FALSE,0,0,2020-11,2020-09,2015-01,2,0,0,37,0,0,17,FALSE,,816,NA,10,0,10,10,10
0,kavalcante/vue-truncate-collapsed,-1,FALSE,0,FALSE,0,0,2020-04,2020-10,2015-01,0,0,0,106,0,0,45,FALSE,,5128,NA,10,0,10,10,10
0,krakenjs/reverend,5,TRUE,2,TRUE,6,2,2015-05,2015-05,2015-01,1,68246,0,5,27,1,68,FALSE,2015-05,22,NA,2,0,2,2,4
0,lgaitan/pace,-1,FALSE,0,FALSE,0,0,2015-01,2015-01,2015-01,0,0,0,1,284,0,36,FALSE,,1049,NA,4,0,4,4,4
0,AlphaT3ch/is.gd,-1,FALSE,0,FALSE,0,0,2020-10,2016-10,2015-01,3,0,0,5,2,0,64,FALSE,,32,NA,4,0,4,4,4
0,jasondavies/bloomfilter.js,-1,FALSE,1,TRUE,0,0,2020-08,2018-05,2015-01,4,2912,0,743,39,0,68,FALSE,,35,NA,1,0,4,4,4
0,cronvel/kung-fig,17,TRUE,0,FALSE,190,0,2015-01,2015-01,2015-01,0,66908,0,9,38,113,64,FALSE,2016-07,970,NA,16,0,0,0,16
0,ajacksified/hubot-plusplus,-1,FALSE,10,TRUE,52,7,2017-07,2017-07,2015-01,1,18132,0,58,67,9,68,FALSE,,93,NA,0,0,0,0,0
0,fastest963/require-reload,-1,FALSE,0,FALSE,11,0,2015-01,2015-01,2015-01,0,18376,0,47,0,5,68,FALSE,,172,NA,16,0,14,14,16
0,highcharts/map-collection-dist,-1,FALSE,0,FALSE,0,0,2020-12,2020-10,2015-01,3,0,0,20,0,0,23,FALSE,,49272,NA,16,0,16,16,16
0,Polymer/observe-js,4,TRUE,9,TRUE,8,4,2016-03,2015-11,2015-01,3,74765,0,1359,315,0,68,FALSE,2015-04,2263,NA,0,0,0,0,2
0,P3trur0/vue-country-flag,-1,FALSE,0,FALSE,0,0,2020-12,2020-12,2015-01,1,0,0,133,0,0,29,FALSE,,4507,NA,3,0,3,3,3
0,kaliber5/ember-drag-sort,-1,FALSE,0,FALSE,0,0,2020-10,2020-01,2015-01,2,0,0,89,0,0,43,FALSE,,5867,NA,3,0,3,3,3
0,localstack/serverless-localstack,-1,FALSE,0,FALSE,0,0,2020-12,2020-12,2015-01,1,0,0,408,0,0,35,TRUE,,749,NA,3,0,3,3,3
0,cazala/coin-hive,36,TRUE,81,TRUE,147,49,2020-10,2018-01,2015-01,11,116987,0,1928,0,28,39,FALSE,2018-02,196,NA,0,0,0,0,0
0,dbashford/textract,-1,FALSE,68,TRUE,176,39,2020-11,2019-06,2015-01,10,68314,0,1466,163,16,68,FALSE,,5320,NA,0,0,0,2,0
0,Wandalen/wEventHandler,-1,FALSE,0,FALSE,54,0,2015-01,2015-01,2015-01,0,7447,0,1,0,21,50,FALSE,,444,NA,35,0,0,0,35
0,ideal-postcodes/postcode,-1,FALSE,3,TRUE,24,3,2020-06,2020-01,2015-01,2,94808,0,46,36,4,68,FALSE,,9317,NA,6,0,6,24,6
0,mourner/eslint-config-mourner,24,TRUE,0,FALSE,12,0,2015-01,2015-01,2015-01,0,59103,0,18,13,3,61,FALSE,2017-02,10,NA,23,0,9,9,23
0,nescalante/isuuid,-1,FALSE,0,FALSE,1,0,2015-01,2015-01,2015-01,0,16895,0,1,1,1,66,FALSE,,3,NA,23,0,19,19,23
0,pixijs/filters,-1,FALSE,10,TRUE,48,4,2020-12,2020-12,2015-01,1,704,0,672,2,7,51,FALSE,,19523,NA,0,0,0,0,0
0,stayradiated/colr,-1,FALSE,1,TRUE,6,0,2015-06,2015-01,2015-01,1,58146,0,93,29,1,68,FALSE,,52,NA,17,0,14,14,23
0,DuoSoftware/DVP-MogoModels,26,TRUE,0,FALSE,253,0,2015-01,2015-01,2015-01,0,85930,0,0,0,208,53,FALSE,2017-04,200,NA,25,0,0,0,25
0,wheresrhys/fetch-mock-jest,-1,FALSE,0,FALSE,0,0,2020-12,2020-11,2015-01,2,0,0,50,0,0,13,FALSE,,880,NA,25,0,25,25,25
0,balmasi/migrate-mongoose,-1,FALSE,16,TRUE,79,12,2020-12,2019-07,2015-01,12,6246,0,228,43,19,55,FALSE,,632,NA,0,0,1,1,1
0,argos-ci/argos-cli,-1,FALSE,0,FALSE,28,0,2017-06,2019-03,2015-01,0,870,0,10,0,6,47,FALSE,,744,NA,25,0,0,0,25
0,https://bitbucket.org/ssbb/node-antigate,22,TRUE,0,FALSE,0,0,2015-01,2015-01,2015-01,0,201009,0,4,6,0,68,FALSE,2016-12,4,NA,21,0,21,21,21
0,jossmac/react-pseudo-state,-1,FALSE,0,FALSE,0,0,2015-01,2015-01,2015-01,0,0,0,5,0,0,32,FALSE,,204,NA,21,0,21,21,21
0,mblarsen/mongoose-hidden,-1,FALSE,9,TRUE,56,6,2020-05,2020-04,2015-01,2,37314,0,91,57,9,68,FALSE,,276,NA,3,0,0,0,3
0,schneidmaster/sitemap-webpack-plugin,-1,FALSE,0,FALSE,7,0,2020-12,2020-12,2015-01,1,1976,0,67,1,2,56,FALSE,,666,NA,21,0,0,0,21
0,stevemao/grunt-conventional-github-releaser,17,TRUE,0,FALSE,21,0,2015-01,2015-01,2015-01,0,81747,0,4,21,9,63,FALSE,2016-07,13,NA,16,0,3,3,16
0,finbourne/lusid-sdk-js,-1,FALSE,0,FALSE,0,0,2015-01,2015-01,2015-01,0,0,0,0,0,0,32,FALSE,,161255,NA,16,0,16,16,16
0,mafintosh/ansi-diff-stream,-1,FALSE,1,TRUE,7,0,2016-07,2015-01,2015-01,1,90,0,108,0,2,53,FALSE,,9,NA,16,0,16,16,16
0,s-KaiNet/node-sp-auth,-1,FALSE,0,FALSE,4,0,2020-12,2020-07,2015-01,5,0,0,122,4,0,50,FALSE,,700,NA,16,0,13,13,16
0,ToddAnglin/nativescript-dev-sass,50,TRUE,54,TRUE,148,33,2019-04,2019-11,2015-01,0,165490,0,43,1,47,56,FALSE,2019-04,2800,NA,0,0,0,0,0
0,briebug/jest-schematic,-1,FALSE,4,TRUE,20,2,2020-12,2020-10,2015-01,3,7964,0,289,0,4,25,FALSE,,3900,NA,0,0,0,0,0
0,Azure/react-appinsights,-1,FALSE,47,TRUE,283,29,2019-04,2019-04,2015-01,1,133051,0,83,0,20,51,TRUE,,673,NA,0,0,0,0,0
0,goabstract/abstract-sdk,-1,FALSE,37,TRUE,359,16,2020-12,2020-11,2015-01,2,7162,0,56,0,181,36,FALSE,,10261,NA,0,0,0,0,0
0,adaltas/node-shell,46,TRUE,0,FALSE,73,0,2019-05,2019-05,2015-01,1,120847,0,12,67,1,68,FALSE,2018-10,10648,NA,45,0,5,5,45
0,electron/hubdown,-1,FALSE,1,TRUE,11,1,2020-10,2019-07,2015-01,2,114183,0,39,0,6,39,FALSE,,490,NA,6,0,3,3,6
0,ryohey/tsconfig-paths-jest,-1,FALSE,1,TRUE,3,0,2018-12,2019-01,2015-01,0,9599,0,15,0,1,31,FALSE,,5,NA,45,0,6,6,45
0,dfenstermaker/flagkit-web,-1,FALSE,0,FALSE,5,0,2015-01,2015-01,2015-01,0,1411,0,0,0,3,34,FALSE,,210,NA,45,0,9,9,45
0,developit/praline,56,TRUE,1,TRUE,26,0,2015-06,2015-01,2015-01,1,201502,0,3,22,7,65,FALSE,2019-10,25,NA,49,0,46,46,55
0,adonespitogo/angular-base64-upload,-1,FALSE,61,TRUE,285,20,2018-02,2017-05,2015-01,5,353755,0,284,263,26,67,FALSE,,420,NA,19,0,25,25,28
0,bluelovers/ws-yarn-workspaces,-1,FALSE,0,FALSE,36,0,2015-01,2015-01,2015-01,0,10335,0,8,49,16,28,FALSE,,6172,NA,55,0,0,0,55
0,bendrucker/document-ready,-1,FALSE,8,TRUE,11,8,2018-11,2018-11,2015-01,1,360298,0,58,2,6,60,FALSE,,20,NA,10,0,10,10,10
0,uzikilon/backbone-poller,17,TRUE,3,TRUE,30,3,2017-07,2015-12,2015-01,2,35754,0,139,183,5,68,FALSE,2016-07,517,NA,5,0,5,5,5
0,rxweb/rxweb/tree/master/client-side/angular/packages/reactive-form-validators#readme,-1,FALSE,0,FALSE,0,0,2015-01,2015-01,2015-01,0,0,0,362,0,0,28,FALSE,,80884,NA,16,0,16,16,16
0,melwynfurtado/postcode-validator,-1,FALSE,1,TRUE,21,1,2020-12,2020-11,2015-01,2,4837,0,48,16,20,65,FALSE,,489,NA,11,0,8,8,8
0,iron-io/iron_core_node,-1,FALSE,2,TRUE,10,1,2015-12,2015-02,2015-01,2,104310,0,6,26,3,68,FALSE,,26,NA,5,0,5,5,14
0,wooorm/remark-lint/tree/master/packages/remark-lint-no-blockquote-without-marker,36,TRUE,0,FALSE,0,0,2015-01,2015-01,2015-01,0,98432,0,812,133,2,46,FALSE,2018-02,2896,NA,35,0,35,35,35
0,tsmith123/react-pluralize,-1,FALSE,2,TRUE,17,2,2020-03,2019-01,2015-01,2,9909,0,12,0,3,42,FALSE,,493,NA,2,0,2,2,2
0,jeanlescure/short-unique-id,-1,FALSE,1,TRUE,8,1,2020-12,2020-10,2015-01,1,3691,0,182,0,4,43,FALSE,,1299,NA,7,0,1,1,7
0,unfortunatetoast/usa-states,-1,FALSE,0,FALSE,10,0,2015-01,2015-01,2015-01,0,6633,0,14,0,5,43,FALSE,,40,NA,35,0,3,3,35
0,yjs/yjs,40,TRUE,90,TRUE,0,43,2020-12,2020-12,2015-01,1,56187,0,8176,499,124,67,FALSE,2018-04,72415,NA,0,0,0,39,0
0,inuitcss/inuitcss,-1,FALSE,210,TRUE,552,125,2020-07,2020-06,2015-01,1,85188,0,1806,0,7,54,FALSE,,1220,NA,0,0,2,2,2
0,ts-common/commonmark-to-markdown,-1,FALSE,0,FALSE,1,0,2015-01,2015-01,2015-01,0,0,0,1,0,0,26,FALSE,,44,NA,39,0,39,39,39
0,changesets/changesets/tree/main/packages/get-dependents-graph,-1,FALSE,0,FALSE,0,0,2015-01,2015-01,2015-01,0,0,0,3732,0,0,7,FALSE,,3671,NA,39,0,39,39,39
0,Raynos/observ-struct,11,TRUE,1,TRUE,0,0,2015-05,2015-01,2015-01,1,44494,0,72,31,0,68,FALSE,2015-12,266,NA,5,0,10,10,10
0,google/palette.js,-1,FALSE,0,FALSE,4,0,2015-01,2015-01,2015-01,0,0,0,566,14,0,37,FALSE,,80,NA,10,0,0,0,10
0,preciousforever/SVG-Cleaner,-1,FALSE,0,FALSE,7,0,2015-01,2015-01,2015-01,0,33988,0,37,32,1,68,FALSE,,195,NA,10,0,5,5,10
0,scttcper/ngx-emoji-mart,-1,FALSE,0,FALSE,0,0,2020-12,2020-09,2015-01,3,0,0,391,0,0,32,FALSE,,5326,NA,10,0,10,10,10
0,kevinastone/atom-grammar-test,21,TRUE,10,TRUE,83,7,2017-04,2017-04,2015-01,1,84247,0,14,65,12,57,FALSE,2016-11,343,NA,0,0,0,0,0
0,ioBroker/ioBroker.socketio,-1,FALSE,1,TRUE,61,0,2020-12,2020-11,2015-01,2,21959,0,23,55,28,68,FALSE,,724,NA,9,0,0,0,20
0,gkushang/cucumber-parallel,-1,FALSE,1,TRUE,78,0,2019-08,2017-06,2015-01,4,34321,0,14,45,12,57,FALSE,,100,NA,2,0,3,3,20
0,malijs/mali-call-types,-1,FALSE,0,FALSE,0,0,2015-01,2015-01,2015-01,0,0,0,0,0,0,46,FALSE,,72,NA,20,0,20,20,20
0,nfour/serverless-build-plugin,42,TRUE,27,TRUE,361,10,2019-01,2017-11,2015-01,4,129133,0,42,0,70,52,FALSE,2018-08,693,NA,1,0,4,4,8
0,DylanPiercey/strip,-1,FALSE,0,FALSE,2,0,2015-01,2015-01,2015-01,0,105014,0,2,11,2,68,FALSE,,5,NA,41,0,31,31,41
0,troxler/headful,-1,FALSE,0,FALSE,28,0,2015-01,2015-01,2015-01,0,61663,0,45,0,0,35,FALSE,,145,NA,41,0,3,3,41
0,azz/styled-css-grid,-1,FALSE,15,TRUE,53,6,2020-06,2019-03,2015-01,5,15079,0,611,0,18,41,FALSE,,432,NA,0,0,2,2,2
0,jakubknejzlik/express-async-error,31,TRUE,0,FALSE,1,0,2015-01,2015-01,2015-01,0,109977,0,2,6,0,67,FALSE,2017-09,4,NA,30,0,2,2,30
0,spreaker/node-mock-http-server,-1,FALSE,2,TRUE,18,2,2020-07,2018-12,2015-01,4,25331,0,38,0,5,60,FALSE,,57,NA,4,0,2,6,2
0,react-cosmos/react-cosmos-classic/tree/master/packages/react-cosmos-test,-1,FALSE,0,FALSE,0,0,2015-01,2015-01,2015-01,0,0,0,5,742,0,36,FALSE,,12698,NA,30,0,30,30,30
0,rubenillodo/windows-iana,-1,FALSE,0,FALSE,0,0,2020-09,2020-09,2015-01,1,0,0,28,0,0,38,FALSE,,858,NA,30,0,30,30,30
0,tolokoban/ToloFrameWork,30,TRUE,0,FALSE,678,0,2015-01,2015-01,2015-01,0,131572,0,0,138,225,68,FALSE,2017-08,18989,NA,29,0,0,0,29
0,alexspeller/ember-cli-active-link-wrapper,-1,FALSE,12,TRUE,34,7,2018-09,2018-10,2015-01,0,93500,0,82,22,8,67,FALSE,,116,NA,7,0,9,9,10
0,RikkiGibson/isomorphic-xml2js,-1,FALSE,0,FALSE,0,0,2015-01,2015-01,2015-01,0,0,0,5,0,0,31,FALSE,,398,NA,29,0,29,29,29
0,Hopding/fontkit,-1,FALSE,0,FALSE,0,0,2015-01,2015-01,2015-01,0,0,0,16,299,0,22,FALSE,,18096,NA,29,0,29,29,29
0,tagomoris/presto-client-node,36,TRUE,11,TRUE,13,1,2020-09,2020-05,2015-01,4,62077,0,109,28,3,68,FALSE,2018-02,130,NA,1,0,4,4,11
0,poppinss/cli-step,-1,FALSE,0,FALSE,6,0,2015-01,2015-01,2015-01,0,3536,0,39,0,3,38,FALSE,,8,NA,35,0,3,3,35
0,vazco/uniforms/tree/master/packages/uniforms,-1,FALSE,0,FALSE,0,0,2015-01,2015-01,2015-01,0,91663,0,1601,0,97,55,FALSE,,14863,NA,35,0,35,35,35
0,auth0/passport-azure-ad-oauth2,-1,FALSE,7,TRUE,8,0,2020-08,2015-01,2015-01,15,30422,0,56,19,1,68,FALSE,,359,NA,2,0,22,22,35
0,nlf/bucker,15,TRUE,6,TRUE,8,1,2017-01,2015-04,2015-01,3,79951,0,83,88,3,68,FALSE,2016-05,639,NA,5,0,8,8,10
0,usrz/ec-key,-1,FALSE,0,FALSE,0,0,2020-06,2019-07,2015-01,1,0,0,20,0,0,43,FALSE,,252,NA,14,0,14,14,14
0,Automattic/interpolate-components,-1,FALSE,0,FALSE,6,0,2020-02,2016-06,2015-01,3,850,0,18,6,5,58,FALSE,,27,NA,14,0,2,2,14
0,chrvadala/react-svg-pan-zoom,-1,FALSE,0,FALSE,71,0,2020-12,2020-12,2015-01,1,185,0,627,0,4,55,FALSE,,19942,NA,14,0,14,14,14
0,gorangajic/endofline,14,TRUE,0,FALSE,1,0,2015-01,2015-01,2015-01,0,37523,0,0,6,1,60,FALSE,2016-03,2,NA,13,0,2,2,13
0,ConsenSys/eth-lightwallet,-1,FALSE,44,TRUE,164,24,2020-11,2019-08,2015-01,5,735,0,1182,133,5,59,FALSE,,19972,NA,0,0,1,1,1
0,donpark/html2jade,-1,FALSE,9,TRUE,15,4,2019-08,2019-08,2015-01,1,69937,0,1174,117,3,68,FALSE,,188,NA,0,0,1,1,8
0,kdelmonte/gulp-multi-dest,-1,FALSE,0,FALSE,4,0,2015-01,2015-01,2015-01,0,210,0,9,8,2,58,FALSE,,50,NA,13,0,0,0,13
0,leoilab/react-native-analytics-segment-io,55,TRUE,37,TRUE,177,15,2019-05,2019-06,2015-01,0,152452,0,71,0,24,39,TRUE,2019-07,1118,NA,1,0,0,0,0
0,wbinnssmith/arraybuffer-equal,-1,FALSE,0,FALSE,0,0,2015-01,2015-01,2015-01,0,98813,0,3,13,0,60,FALSE,,6,NA,54,0,54,54,54
0,gagoar/codeowners-generator,-1,FALSE,0,FALSE,0,0,2020-11,2020-08,2015-01,2,0,0,19,0,0,4,FALSE,,1115,NA,54,0,54,54,54
0,Gusto/react-masked-field,-1,FALSE,6,TRUE,191,0,2017-07,2015-01,2015-01,5,254043,0,19,144,10,56,FALSE,,1384,NA,25,0,0,0,54
0,chrisguttandin/angular-audio-context,38,TRUE,30,TRUE,1160,28,2020-05,2020-05,2015-01,1,105533,0,19,98,185,68,FALSE,2018-04,16544,NA,0,0,0,0,0
0,feathersjs-ecosystem/feathers-blob,-1,FALSE,14,TRUE,0,9,2020-11,2020-10,2015-01,1,39795,0,87,16,11,57,FALSE,,617,NA,1,0,0,37,0
0,NetanelBasal/ngx-auto-unsubscribe,-1,FALSE,13,TRUE,49,9,2020-01,2020-01,2015-01,1,22295,0,345,0,7,44,FALSE,,289,NA,1,0,0,0,2
0,acstll/deep-get-set,-1,FALSE,0,FALSE,6,0,2015-01,2015-01,2015-01,0,149533,0,23,4,2,68,FALSE,,12,NA,37,0,15,15,37
0,nteract/nteract/tree/master/packages/vega-embed2,46,TRUE,0,FALSE,0,0,2015-01,2015-01,2015-01,0,212110,0,5842,587,7,33,FALSE,2018-10,41856,NA,45,0,45,45,45
-3,koola/pix-diff,-1,FALSE,0,FALSE,172,0,2015-01,2015-01,2015-01,0,204254,0,2250,0,15,68,FALSE,,41856,NA,45,0,8,8,45
0,coralogix/nodejs-coralogix-sdk,-1,FALSE,0,FALSE,5,0,2019-12,2020-11,2015-01,0,69128,0,4,0,29,45,FALSE,,538,NA,45,0,2,2,45
0,jxnblk/styled-system,-1,FALSE,156,TRUE,740,96,2020-12,2020-05,2015-01,8,36233,0,7360,0,18,36,FALSE,,20897,NA,0,0,0,0,0
0,sinnerschrader/patternplate-transform-react-mount,34,TRUE,0,FALSE,17,0,2015-01,2015-01,2015-01,0,116812,0,1,9,7,57,FALSE,2017-12,18,NA,33,0,6,6,33
0,anseki/skeleton-loader,-1,FALSE,0,FALSE,28,0,2015-01,2015-01,2015-01,0,36598,0,19,0,15,48,FALSE,,35,NA,33,0,3,3,33
0,jaredreich/notie,-1,FALSE,79,TRUE,123,59,2018-08,2018-07,2015-01,2,44033,0,6216,60,31,60,FALSE,,11399,NA,3,0,1,1,3
0,LeetCode-OpenSource/rxjs-hooks,-1,FALSE,0,FALSE,0,0,2020-08,2020-03,2015-01,2,0,0,2058,0,0,23,FALSE,,5598,NA,33,0,33,33,33
0,sinnerschrader/patternplate-transforms-core,34,TRUE,0,FALSE,6,0,2015-01,2015-01,2015-01,0,116574,0,1,6,3,57,FALSE,2017-12,9,NA,33,0,20,20,33
0,moszeed/es6-promise-debounce,-1,FALSE,0,FALSE,7,0,2015-01,2015-01,2015-01,0,91363,0,19,1,2,64,FALSE,,132,NA,33,0,27,27,33
0,idiotWu/react-smooth-scrollbar,-1,FALSE,11,TRUE,81,10,2020-09,2018-02,2015-01,11,17972,0,148,41,26,57,FALSE,,968,NA,0,0,0,1,0
0,emotion-js/emotion/tree/main/packages/server,-1,FALSE,0,FALSE,0,0,2015-01,2015-01,2015-01,0,0,0,15146,0,0,9,FALSE,,20690,NA,33,0,33,33,33
0,sinnerschrader/patternplate-transform-babel,34,TRUE,0,FALSE,23,0,2015-01,2015-01,2015-01,0,116543,0,2,3,6,57,FALSE,2017-12,31,NA,33,0,7,7,33
0,vicanso/async-local-storage,-1,FALSE,3,TRUE,14,0,2019-07,2018-01,2015-01,10,867,0,72,0,3,42,FALSE,,520,NA,0,0,0,0,33
0,videojs/videojs-contrib-dash,-1,FALSE,90,TRUE,139,39,2020-12,2020-03,2015-01,7,54942,0,281,9,28,63,FALSE,,63301,NA,0,0,1,1,6
0,TCMiranda/joi-extract-type,-1,FALSE,0,FALSE,0,0,2020-12,2020-08,2015-01,3,0,0,132,0,0,24,FALSE,,80,NA,33,0,33,33,33
0,CliftonH/karma-headless-chrome-launcher,49,TRUE,0,FALSE,6,0,2015-01,2015-01,2015-01,0,103453,0,1,0,6,51,FALSE,2019-03,6,NA,48,0,29,29,48
0,billy-poon/echarts-amap,-1,FALSE,22,TRUE,14,0,2020-04,2015-01,2015-01,9,75503,0,58,0,6,45,FALSE,,536,NA,0,0,23,23,48
